Jour	A_AssimSurplus	A_DemStructLeaf	A_DemStructTot	A_GrowthStructLeaf	A_GrowthStructTot	A_IncreaseResInternodePop	A_ResInternodeMobiliDay	ApexHeight	ApexHeightGain	Assim	AssimNotUsed	AssimNotUsedCum	AssimPot	AssimSurplus	CoeffCO2Assim	CoeffCO2Tr	Conversion	ConversionEff	Cstr	CstrAssim	CstrCum	CstrMean	CulmsPerHill	CulmsPerHillFin	CulmsPerHillMax	CulmsPerPlant	CulmsPerPlantFin	CulmsPerPlantMax	CulmsPop	CumCarbonUsedPop	CumDr	CumEt	CumGrowthPop	CumIrrig	CumIrrigFin	CumLr	CumPAR	CumSupplyTot	CumTr	CumWReceived	CumWUse	CumWUseFin	DayLength	DeadLeafdrywtPop	DegresDuJour	DegresDuJourCor	DemResInternodePop	Density	Dr	DryMatAboveGroundPop	DryMatAboveGroundPopFin	DryMatAboveGroundTotPop	DryMatPanicleTotPop	DryMatResInternodePop	DryMatResInternodePopOld	DryMatStemPop	DryMatStructInternodePop	DryMatStructLeafPop	DryMatStructPaniclePop	DryMatStructRootPop	DryMatStructSheathPop	DryMatStructTotPop	DryMatTotPop	DryMatTotPopFin	DryMatVegeTotPop	DurGermFlow	DurGermMat	EauDispo	ETM	Eto	ETR	Evap	EvapPot	FertSpikeNumPop	FloodwaterDepth	FractionPlantHeightSubmer	FractionRootsLogged	FTSW	FtswMoy	GrainFillingStatus	GrainFillingStatusFin	GrainYieldPanicle	GrainYieldPop	GrainYieldPopFin	GrowthDryMatPop_V2_1	GrowthPop	HarvestIndex	Haungain	HaunIndex	HMoyCalc	Ic	IcCum	IcMean	InternodeResStatus	IrrigAutoDay	IrrigTotDay	Kce	KceReal	Kcl	Kcp	KcTot	KRolling	Lai	LaiDead	LaiFin	LastLeafLength	LastLeafLengthPot	LIRkdf	LIRkdfcl	Lr	LTRkdf	LTRkdfcl	MaxLai	NbJas	NumPhase	PanicleNumPlant	PanicleNumPop	Par	ParIntercepte	PhaseStemElongation	PlantHeight	PlantLeafNumTot	PlantWidth	RayExtra	RelPotLeafLength	ResCapacityInternodePop	ReservePopFin	ResInternodeMobiliDay	RespMaintDebt	RespMaintTot	ResUtil	RgCalc	RootFront	RootFrontOld	RootMassPerVol	RootShootRatio	RUE	RUEgreen	RURac	SeuilTemp	SimAnthesis50	SimEmergence	SimEndCycle	SimPanIni	SimStartGermin	SimStartMatu2	SimStartPSP	Sla	SlaMitch	SlaNew	SpikeNumPanicle	SpikeNumPop	SterilityCold	SterilityDrought	SterilityHeat	SterilityTot	SterilityTotFin	StockMacropores	StockRac	StockSurface	StockTotal	StressCold	SumDDPhasePrec	SumDegreDayCor	SumDegresDay	SumPP	SupplyTot	TillerDeathPop	TMaxMoy	TMinMoy	TMoyCalc	Tr	TrEff	TrEffInst	TrPot	VDPCalc	VitesseRacinaire	VitesseRacinaireDay	VolMacropores	WueEt	WueTot
25/09/2011	114,692818	0	0	0	0	0	0	1037,242924	NA	197,4196879	114,692818	196,4934235	224,4382388	114,692818	1	1	4,5	0	0,773726048	0,879616989	90,9679967	0,928244864	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5275,837869	21,41	484,9891728	5079,6591	58,3240756	0	0,000994635	NA	5271,047237	405,2550972	0	709,4	0	11,94737142	120,3663614	12,82391304	12,82391304	0	26600	0	4578,739729	0	4699,10609	524,9410152	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5079,344445	0	4554,40343	0	0	0	3,158845814	4,020338727	2,738094814	1,29936974	2,40340301	15144203,66	0	0	0	0,286677233	0,455554346	0,300455163	0	3,412558968	127,4043169	0	14,31005954	14,31005954	0,027112458	NA	24,07434976	10,1	9,014838634	59,48808091	0,607021234	1	0	0	0,597811074	0,323199071	NA	0,462517265	1,060328339	1	0,99884612	0,236493822	0	0	1000	NA	0,403000819	0	NA	0,596999181	0	98	5	0,701766038	37333,95322	12,97	5,216390377	0	2011,982959	43,5719656	633,4638685	36,17086503	1	1772,712013	0	NA	0	68,4168103	130	25,94	415	NA	0,2	0,083044326	5,216390377	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	14,02751165	3,406394743	155,0775116	1	1145,425235	1268,441192	1268,441192	0,783796833	129,0028776	0	32,825	22,625	26,8	1,438725074	0,00125337	0,005438032	1,859476074	0	0	NA	45	0,001047311	3,784603406
26/09/2011	66,28861534	0	0	0	0	0	0	1037,242924	NA	153,5022163	66,28861534	262,7820389	214,6430905	66,28861534	1	1	4,5	0	0,511440922	0,715150979	91,47943763	0,924034723	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5356,633037	21,41	487,8465752	5094,165653	58,3240756	0	0,001010758	NA	5351,842406	408,1124996	0	709,4	0	11,93559372	120,3663614	13	13	0	26600	0	4593,246282	0	4713,612643	539,4475682	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5093,850998	0	4554,40343	0	0	0	4,228405903	6,055049732	2,857402382	1,422187404	3,614859733	15144203,66	0	0	0	0,233648271	0,455554346	0,334665689	0	3,801120899	141,9108699	0	14,50655298	14,50655298	0,030106604	NA	24,07434976	9	5,569563523	60,48808091	0,610990716	1	0	0	0,596999181	0,234876255	NA	0,463450941	1,060450123	1	0,99884612	0,236493822	0	0	1000	NA	0,403787613	0	NA	0,596212387	0	99	5	0,701766038	37333,95322	12,1	4,876309906	0	2013,57659	43,5719656	635,5884133	36,09427211	1	1772,712013	0	NA	0	72,70704793	130	24,2	415	NA	0,2	0,082782053	4,876309906	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	11,17010927	1,758289779	152,2201093	1	1145,425235	1281,441192	1281,441192	0,783796833	80,79516832	0	32,825	22,625	28,3	1,435214978	0,001248149	0,005371033	2,806218499	0	0	NA	45	0,00104415	3,147917569
27/09/2011	64,45322898	0	0	0	0	0	0	1037,242924	NA	154,6754289	64,45322898	327,2352679	216,6475178	64,45322898	1	1	4,5	0	0,509724165	0,713949693	91,98916179	0,919891618	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5435,592819	21,41	489,5022744	5108,672206	58,3240756	0	0,001419684	NA	5430,802188	409,7681988	0	723,9	0	11,92382878	120,3663614	13	13	0	26600	0	4607,752835	0	4728,119196	553,9541212	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5108,357551	0	4554,40343	0	0	14,5	2,638527919	4,317044577	1,655699165	0,633883424	2,573875452	15144203,66	0	0	0	0,195296123	0,455554346	0,368876215	0	4,189682831	156,4174228	0	14,50655298	14,50655298	0,033082377	NA	24,07434976	9,2	5,443042332	61,48808091	0,614880809	1	0	0	0,596212387	0,146832726	NA	0,464355755	1,060568142	1	0,99884612	0,236493822	0	0	1000	NA	0,404550454	0	NA	0,595449546	0	100	5	0,701766038	37333,95322	12,24	4,942360385	0	2012,320941	43,5719656	637,6631726	36,01607465	1	1772,712013	0	NA	0	75,71564696	130	24,48	415	NA	0,2	0,08252143	4,942360385	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	24,0144101	13	165,0644101	1	1145,425235	1294,441192	1294,441192	0,783796833	78,95978196	0	32,825	22,625	29,3	1,02181574	0,001246646	0,005328914	2,004644495	0	0	NA	45	0,001043582	3,129586208
28/09/2011	116,0384552	0	0	0	0	0	0	1037,242924	NA	201,4236607	116,0384552	443,273723	229,4602147	116,0384552	1	1	4,5	0	0,770559498	0,877815184	92,75972129	0,918413082	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5565,7686	21,41	495,8505127	5122,809531	58,3240756	0	0,000592595	NA	5560,977968	416,1164371	0	723,9	0	11,91207895	120,3663614	12,66911765	12,66911765	0	26600	0	4621,89016	0	4742,256522	568,0914463	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5122,494877	0	4554,40343	0	0	0	7,058589531	6,654761512	6,348238339	3,962574722	3,962574722	15144203,66	0	0	0	0,371674428	0,455554346	0,402215999	0	4,568354895	170,5547479	0	14,1373251	14,1373251	0,035964893	NA	24,07434976	10,6	9,207949829	62,48808091	0,61869387	1	0	0	0,595449546	0,595449546	NA	0,465233022	1,060682568	1	0,99884612	0,236493822	0	0	1000	NA	0,405290417	0	NA	0,594709583	0	101	5	0,701766038	37333,95322	13,31	5,384566541	0	2011,034244	43,5719656	639,689908	35,93630695	1	1772,712013	0	NA	0	71,24788039	130	26,62	415	NA	0,2	0,082269016	5,384566541	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	17,66617176	7,962199182	158,7161718	1	1145,425235	1307,11031	1307,11031	0,783796833	130,1757803	0	32,825	22,625	27,8	2,385663617	0,001231024	0,005213905	3,096014809	0	0	NA	45	0,001033072	3,740759059
29/09/2011	30,71786577	0	0	0	0	0	0	1037,242924	NA	121,8666916	30,71786577	473,9915888	128,8414019	30,71786577	1	1	4,5	0	0,894662345	0,945865924	93,65438363	0,918180232	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5610,993018	21,41	498,68512	5137,316084	58,3240756	0	0,001095815	NA	5606,202387	418,9510444	0	724,4	0	11,90034656	120,3663614	13	13	0	26600	0	4636,396713	0	4756,763075	582,5979992	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5137,00143	0	4554,40343	0	0	0,5	2,990473346	3,174706584	2,834607338	1,510793469	1,88802843	15144203,66	0	0	0	0,299450942	0,455554346	0,436426525	0	4,956916826	185,0613009	0	14,50655298	14,50655298	0,038904881	NA	24,07434976	0,7	3,117516533	63,48808091	0,622432166	1	0	0	0,594709583	0,475884441	NA	0,466083979	1,060793562	1	0,99884612	0,236493822	0	0	1000	NA	0,406008514	0	NA	0,593991486	0	102	5	0,701766038	37333,95322	5,59	2,265573429	0	2012,47895	43,5719656	641,6702975	35,85500538	1	1772,712013	0	NA	0	76,64227284	130	11,18	415	NA	0,2	0,082011609	2,265573429	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	15,33156443	6,422760689	156,3815644	1	1145,425235	1320,11031	1320,11031	0,783796833	45,22441876	0	32,825	22,625	29,6	1,323813869	0,001226158	0,005159154	1,479679877	0	0	NA	45	0,001030109	5,379066069
30/09/2011	51,70463505	0	0	0	0	0	0	1037,242924	NA	127,9831122	51,70463505	525,6962239	162,6454348	51,70463505	1	1	4,5	0	0,619186641	0,786884134	94,27357027	0,915277381	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5676,397977	21,41	501,9866959	5151,016408	58,3240756	0	0,000999768	NA	5671,607345	422,2526203	0	724,4	0	11,88863398	120,3663614	12,2775	12,2775	0	26600	0	4650,097037	0	4770,463398	596,2983226	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5150,701753	0	4554,40343	0	0	0	4,144371304	4,739985362	3,301575904	1,93122573	2,81551095	15144203,66	0	0	0	0,248384406	0,455554346	0,468735735	0	5,323883681	198,7616243	0	13,7003234	13,7003234	0,041665056	NA	24,07434976	3,7	4,773971865	64,48808091	0,626097873	1	0	0	0,593991486	0,407432847	NA	0,466909791	1,060901277	1	0,99884612	0,236493822	0	0	1000	NA	0,406705699	0	NA	0,593294301	0	103	5	0,701766038	37333,95322	7,91	3,211527344	0	2015,172814	43,5719656	643,6059403	35,77220839	1	1772,712013	0	NA	0	62,57815373	130	15,82	415	NA	0,2	0,081769983	3,211527344	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	12,02998852	4,032220022	153,0799885	1	1145,425235	1332,38781	1332,38781	0,783796833	65,40495845	0	32,825	22,625	24,6	1,370350174	0,001219815	0,005102688	2,213145574	0	0	NA	45	0,001026063	3,98511669
01/10/2011	77,05793488	0	0	0	0	0	0	1037,242924	NA	158,4251118	77,05793488	602,7541587	213,2706741	77,05793488	1	1	4,5	0	0,551805165	0,742835894	94,82537544	0,911782456	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5767,779344	21,41	504,0702199	5165,33984	58,3240756	0	0,001397524	NA	5762,988713	424,3361443	0	724,4	0	11,87694358	120,3663614	12,83589744	12,83589744	0	26600	0	4664,420469	0	4784,786831	610,6217554	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5165,025186	0	4554,40343	0	0	0	2,915994388	3,971219413	2,083523933	1,058609186	2,356101847	15144203,66	0	0	0	0,20336199	0,455554346	0,502514413	0	5,707540689	213,0850571	0	14,32343278	14,32343278	0,044533866	NA	24,07434976	8,8	6,379851048	65,48808091	0,629693086	1	0	0	0,593294301	0,266570309	NA	0,467711554	1,061005855	1	0,99884612	0,236493822	0	0	1000	NA	0,407382871	0	NA	0,592617129	0	104	5	0,701766038	37333,95322	11,85	4,819462531	0	2014,94742	43,5719656	645,4983613	35,68795644	1	1772,712013	0	NA	0	67,04374412	130	23,7	415	NA	0,2	0,081518885	4,819462531	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	9,946464589	2,695824652	150,9964646	1	1145,425235	1345,223707	1345,223707	0,783796833	91,38136767	0	32,825	22,625	26,3	1,024914747	0,001217201	0,005065445	1,857385201	0	0	NA	45	0,001024664	3,287194594
02/10/2011	51,94754802	0	0	0	0	0	0	1037,242924	NA	138,0961195	51,94754802	654,7017068	226,2317141	51,94754802	1	1	4,5	0	0,372611263	0,610418924	95,1979867	0,906647492	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5834,047464	21,41	506,1615165	5179,660412	58,3240756	0	0,001451876	NA	5829,256832	426,4274409	0	724,4	0	11,86527776	120,3663614	12,83333333	12,83333333	0	26600	0	4678,741041	0	4799,107402	624,942327	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5179,345757	0	4554,40343	0	0	0	3,752074052	5,650333763	2,091296659	1,104947485	3,348484574	15144203,66	0	0	0	0,163883542	0,455554346	0,536286343	0	6,091121057	227,4056286	0	14,32057153	14,32057153	0,047384984	NA	24,07434976	10,2	4,627477291	66,48808091	0,633219818	1	0	0	0,592617129	0,195554375	NA	0,468490301	1,061107431	1	0,99884612	0,236493822	0	0	1000	NA	0,408040878	0	NA	0,591959122	0	105	5	0,701766038	37333,95322	12,92	5,26338669	0	2014,006513	43,5719656	647,349016	35,60229201	1	1772,712013	0	NA	0	71,82799999	130	25,84	415	NA	0,2	0,081269374	5,26338669	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	7,85516793	1,413400795	148,9051679	1	1145,425235	1358,05704	1358,05704	0,783796833	66,26811955	0	32,825	22,625	28	0,986349174	0,00121459	0,005030825	2,647126567	0	0	NA	45	0,001023259	2,623712216
03/10/2011	36,42638859	0	0	0	0	0	0	1037,242924	NA	123,1991289	36,42638859	691,1280954	203,9673911	36,42638859	1	1	4,5	0	0,36483273	0,604013849	95,56281943	0,901536032	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5884,980406	21,41	507,3771304	5194,166965	58,3240756	0	0,002082505	NA	5880,189774	427,6430548	0	724,4	0	11,85363894	120,3663614	13	13	0	26600	0	4693,247594	0	4813,613955	639,4488799	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5193,85231	0	4554,40343	0	0	0	2,428367326	4,06895507	1,215613875	0,519022327	2,408655071	15144203,66	0	0	0	0,135980456	0,455554346	0,570496869	0	6,479682989	241,9121816	0	14,50655298	14,50655298	0,050255834	NA	24,07434976	7,8	3,511029921	67,48808091	0,636680009	1	0	0	0,591959122	0,127556662	NA	0,46924701	1,061206132	1	0,99884612	0,236493822	0	0	1000	NA	0,408680521	0	NA	0,591319479	0	106	5	0,701766038	37333,95322	11,04	4,504771293	0	2011,221676	43,5719656	649,159294	35,51525953	1	1772,712013	0	NA	0	72,26618738	130	22,08	415	NA	0,2	0,081018175	4,504771293	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	6,639554055	0,809454243	147,6895541	1	1145,425235	1371,05704	1371,05704	0,783796833	50,93294157	0	32,825	22,625	28,15	0,696591548	0,00121453	0,00501101	1,909344999	0	0	NA	45	0,001023667	2,734858685
04/10/2011	30,4082826	0	0	0	0	0	0	1037,242924	NA	120,4771378	30,4082826	721,536378	218,8898866	30,4082826	1	1	4,5	0	0,302940885	0,550400659	95,86576032	0,895941685	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5929,895241	21,41	508,3930874	5208,673518	58,3240756	0	0,002385949	NA	5925,10461	428,6590118	0	724,4	0	11,84202956	120,3663614	13	13	0	26600	0	4707,754147	0	4828,120508	653,9554329	1772,712013	1772,712013	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5208,358863	0	4554,40343	0	0	0	2,414947583	4,270349275	1,015957012	0,407957729	2,525140707	15144203,66	0	0	0	0,115506883	0,455554346	0,604707395	0	6,868244921	256,4187346	0	14,50655298	14,50655298	0,053109431	NA	24,07434976	9,4	3,096175614	68,48808091	0,640075523	1	0	0	0,591319479	0,095532637	NA	0,4699826	1,061302078	1	0,99884612	0,236493822	0	0	1000	NA	0,409302558	0	NA	0,590697442	0	107	5	0,701766038	37333,95322	12,25	5,006336388	0	2008,373134	43,5719656	650,930523	35,42690532	1	1772,712013	0	NA	0	75,56230219	130	24,5	415	NA	0,2	0,080768524	5,006336388	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	5,623597043	0,362323631	146,673597	1	1145,425235	1384,05704	1384,05704	0,783796833	44,91483558	0	32,825	22,625	29,25	0,607999283	0,001215035	0,004995701	2,006989854	0	0	NA	45	0,001024475	2,406493061
05/10/2011	0	0	0	0	0	0	4,017233965	1037,242924	NA	76,8166132	0	721,536378	159,3898467	0	1	1	4,5	0	0,232267799	0,481941697	96,09802812	0,889796557	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5936,182539	21,41	509,3313534	5214,960816	58,3240756	0	0,001110484	NA	5931,391908	429,5972778	0	724,4	0	11,83045207	120,3663614	12,83440367	12,83440367	0	26600	0	4714,041445	0	4834,407806	664,2599649	1768,694779	1772,712013	3541,406791	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5214,646161	0	4550,386196	0	0	0	2,809690826	5,178695017	0,938265978	0,372089738	3,059041897	15144203,66	0	0	0	0,097521287	0,455554346	0,629008376	0	7,144254586	266,7232665	0	6,287297978	6,287297978	0,055171859	NA	24,07434976	3,4	0,439002985	69,48808091	0,643408157	0,997733849	0	0	0,590697442	0,071850097	NA	0,470697942	1,061395384	1	0,99884612	0,236493822	0	0	1000	NA	0,409907705	0	NA	0,590092295	0	108	5	0,701766038	37333,95322	7,6	3,110699444	0	2004,917033	43,5719656	652,6639719	35,3372776	1	1772,712013	0	NA	0	70,52931522	130	15,2	415	NA	0,2	0,0806608	3,110699444	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	4,695097172	0	145,7450972	1	1145,425235	1396,891444	1396,891444	0,783796833	6,287297978	0	32,825	22,625	27,55	0,56617624	0,001213845	0,004974716	2,437601088	0	0	NA	45	0,001023822	2,469432183
06/10/2011	20,00142452	0	0	0	0	4,017233965	0	1037,242924	NA	102,4123404	15,98419056	737,5205685	225,3376321	20,00142452	1	1	4,5	0	0,206555674	0,454483965	96,30458379	0,883528292	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5966,76688	21,41	510,1108516	5229,560966	58,3240756	0	0,003579012	NA	5961,976248	430,376776	0	724,4	0	11,81890897	131,061237	12,67857143	12,67857143	0	26600	0	4717,946719	0	4849,007956	678,4078393	1772,712013	1768,694779	3545,424025	1151,137255	494,1148545	397,5366983	380,238355	621,5747575	3044,60192	5229,246311	0	4550,838472	0	0	0	2,729137147	5,212593028	0,779498166	0,271952795	3,075910983	15144203,66	0	0	0	0,087026824	0,455554346	0,662373037	0	7,523209217	280,871141	0	18,16510844	14,6001499	0,057923423	NA	24,07434976	10,1	2,413740598	69,92708389	0,64153288	1	0	0	0,590092295	0,052172267	NA	0,471393861	1,061486156	1	0,970828635	0,257506935	0	0	1000	NA	0,402086025	0	NA	0,597913975	0	109	5	0,701766038	37333,95322	12,75	5,226323238	0	2000,778535	43,5719656	654,3608547	35,2464264	1	1772,712013	0	NA	0	71,82799999	130	25,5	415	NA	0,2	0,080594033	5,226323238	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	4,187551802	0	145,2375518	1	1145,425235	1409,570016	1409,570016	0,783796833	34,14929899	0	32,825	22,625	28	0,50754537	0,001215039	0,004964606	2,457184352	0	0	NA	45	0,00102512	1,959548535
07/10/2011	16,38349963	0	0	0	0	0	0	1037,242924	NA	97,41702395	16,38349963	753,9040681	217,9503719	16,38349963	1	1	4,5	0	0,19978114	0,446968836	96,50436493	0,877312408	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5997,200432	21,41	510,6919116	5243,611019	58,3240756	0	0,003421696	NA	5992,409801	430,957836	0	724,4	0	11,80740276	131,061237	12,59090909	12,59090909	0	26600	0	4731,996772	0	4863,058009	692,4578924	1772,712013	1772,712013	3545,424025	1151,137255	494,1148545	397,5366983	380,238355	621,5747575	3044,60192	5243,296364	0	4550,838472	0	0	0	2,225775613	4,444932794	0,581060053	0,170443451	2,657687436	15144203,66	0	0	0	0,077619125	0,455554346	0,695507009	0	7,899543676	294,9211941	0	14,05005306	14,05005306	0,060645214	NA	24,07434976	9,8	2,166080979	70,92708389	0,644791672	1	0	0	0,597913975	0,038345563	NA	0,462398929	1,060312904	1	0,970828635	0,257506935	0	0	1000	NA	0,401770111	0	NA	0,598229889	0	110	5	0,701766038	37333,95322	12,49	5,022054452	0	1992,595522	43,5719656	653,4065591	35,15440352	1	1772,712013	0	NA	0	66,98347126	130	24,98	415	NA	0,2	0,080354737	5,022054452	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	3,776935199	0	144,8269352	1	1145,425235	1422,160925	1422,160925	0,783796833	30,43355269	0	32,825	22,625	26,5	0,410616603	0,001216661	0,004958615	2,055332162	0	0	NA	45	0,001026704	1,939784303
08/10/2011	11,54445764	0	0	0	0	0	0	1037,242924	NA	92,86218908	11,54445764	765,4485258	217,4760929	11,54445764	1	1	4,5	0	0,182328597	0,426999528	96,68669353	0,871051293	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	6022,259391	21,41	511,1842638	5257,12552	58,3240756	0	0,00369833	NA	6017,468759	431,4501882	0	724,4	0	11,795936	131,061237	12,11097561	12,11097561	0	26600	0	4745,511273	0	4876,57251	705,9723931	1772,712013	1772,712013	3545,424025	1151,137255	494,1148545	397,5366983	380,238355	621,5747575	3044,60192	5256,810865	0	4550,838472	0	0	0	2,131123298	4,337745144	0,492352161	0,1269305	2,594968798	15144203,66	0	0	0	0,070008067	0,455554346	0,727377997	0	8,26153322	308,4356948	0	13,51450072	13,51450072	0,063248459	NA	24,07434976	9,8	1,854227461	71,92708389	0,647991747	1	0	0	0,598229889	0,029261862	NA	0,462035627	1,060265517	1	0,970828635	0,257506935	0	0	1000	NA	0,40231814	0	NA	0,59768186	0	111	5	0,701766038	37333,95322	12,47	5,010073278	0	1988,280661	43,5719656	655,0640103	35,06126249	1	1772,712013	0	NA	0	67,80323073	130	24,94	415	NA	0,2	0,080125899	5,010073278	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	3,411513538	0	144,4615135	1	1145,425235	1434,2719	1434,2719	0,783796833	25,05895836	0	32,825	22,625	26,8	0,365421661	0,001218405	0,004954275	2,004192798	0	0	NA	45	0,001028359	1,853509598
09/10/2011	0	0	0	0	0	0	0,870367027	1037,242924	NA	75,12788766	0	765,4485258	180,0444522	0	1	1	4,5	0	0,174117679	0,417274105	96,86081121	0,864828671	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	6033,971792	21,41	511,5805956	5268,837921	58,3240756	0	0,003779178	NA	6029,18116	431,84652	0	724,4	0	11,78451125	131,061237	12,05598291	12,05598291	0	26600	0	4757,223674	0	4888,284911	718,5551611	1771,841646	1772,712013	3544,553658	1151,137255	494,1148545	397,5366983	380,238355	621,5747575	3044,60192	5268,523266	0	4549,968105	0	0	0	1,86635404	3,847142566	0,3963318	0,086412513	2,299367325	15144203,66	0	0	0	0,063234727	0,455554346	0,757051698	0	8,598566051	321,0184627	0	11,71240093	11,71240093	0,06567098	NA	24,07434976	5,8	0,870607553	72,92708389	0,651134678	0,99950902	0	0	0,59768186	0,022461479	NA	0,462665861	1,060347721	1	0,970828635	0,257506935	0	0	1000	NA	0,402851937	0	NA	0,597148063	0	112	5	0,701766038	37333,95322	9,38	3,773744152	0	1983,833628	43,5719656	656,6875265	34,96705849	1	1772,712013	0	NA	0	63,41548673	130	18,76	415	NA	0,2	0,079928627	3,773744152	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	3,101594251	0	144,1515943	1	1145,425235	1446,327883	1446,327883	0,783796833	11,71240093	0	32,825	22,625	25,15	0,309919287	0,001219999	0,004950852	1,779941527	0	0	NA	45	0,001029852	1,990805011
